id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
d4f49b29-193d-46b1-84cb-d90ceaa846f9,74,GEWERBE,ORGANIZATION,"Commercial trades and businesses working alongside the PV industry, providing skilled employment and supporting the sector’s growth in Austria.",['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc'],1,1
f6c461c5-d0c0-420f-a6fd-1037428c3a39,75,PRIVATPERSONEN,PERSON,Private individuals in Austria who are targeted by policy incentives to install photovoltaic systems and thus play a pivotal role in decentralized energy production.,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc'],1,1
b3a6a5a9-64a7-47a2-aa90-e22262ceb38d,76,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),EVENT,"The Elektrizitätswirtschaftsgesetz (ELWG), also known as the Austrian Electricity Industry Act, is a newly established and recently updated legislative framework governing the Austrian electricity industry. As of early 2024, the ElWG is under review and introduces a comprehensive set of contemporary regulations designed to address the evolving challenges facing the electricity sector. Central to its purpose is the facilitation of grid connection for renewable energy plants, including photovoltaic systems, reflecting Austria's commitment to expanding the role of renewables in its energy mix.

The ELWG sets out clear rules and requirements for the management and operation of the electricity grid, with a focus on promoting the integration of renewable energy sources. To this end, the Act introduces measures that enhance market transparency, create new roles within the electricity market, and provide increased flexibility, all aimed at accelerating the deployment of renewable energy systems. The legislation is intended to support the faster and more efficient integration of renewables by removing barriers to grid access and establishing a supportive regulatory environment.

Overall, the Elektrizitätswirtschaftsgesetz (ELWG) positions Austria’s electricity industry for a sustainable future by modernizing its legal framework, streamlining the integration of renewable energy technologies, and fostering a transparent, flexible, and innovation-friendly electricity market.","['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",3,5
2e637c15-820a-4a22-b958-eca334e681a6,77,ERNEUERBAREN-AUSBAU-BESCHLEUNIGUNGSGESETZ (E-ABG),EVENT,The Renewable Expansion Acceleration Act is in preparation to accelerate procedures for the establishment of photovoltaic systems and the necessary infrastructures for the energy transition.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
9146b3ae-f272-4a61-beba-e5b1773d1520,78,BUND,ORGANIZATION,"The federal government of Austria, which collaborates with the states (Bundesländer) to achieve national renewable energy and electricity consumption goals.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,14
57074cb5-7701-4653-9c7e-184231666a1d,79,BUND-LÄNDER-DIALOG ERNEUERBARE ENERGIE,ORGANIZATION,A cooperation committee between the federal government (Bund) and the federal states (Bundesländer) aiming to reach national targets for renewable energy through joint strategy development and ongoing evaluation.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,3
a9947346-0e84-4b96-a7e0-58fc4eff7e1c,80,LANDESENERGIEREFERENT:INNEN,PERSON,Regional energy ministers or representatives from the Austrian states involved in the decision to establish the Bund-Länder-Dialog for Renewable Energy.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
88074642-e56c-4151-a3a7-3faba674981c,81,EU,ORGANIZATION,"The European Union (EU) is a political and economic union composed primarily of European countries. It plays a central role in shaping regulations, laws, and strategies aimed at promoting sustainable energy production, driving the energy transition, and fostering competitive industries across its member states. The EU is known for orchestrating comprehensive policy initiatives, such as the Net Zero Industry Act and the EU-Taxonomy, which are designed to boost clean technology production and provide financial support to sustainable industries. Notably, the EU provides guidance, funding, and strategic support to individual member states—such as Austria—to facilitate their green transformation efforts.

In addition to engineering collaborative efforts among its members, the EU establishes directives and renaturation goals with significant impacts on national policies concerning energy performance, conservation, and the expansion of renewable energy sources. These directives ensure that member states align with broader environmental, economic, and sustainability objectives set forth by the union. Through these multifaceted actions, the European Union continues to be a key orchestrator of Europe’s collective response to climate change, industrial competitiveness, and the advancement of a sustainable, low-carbon future for its members.","['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052'
 '9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']",3,8
20d09d66-a59c-4b76-8145-28e85268c331,82,KLIMAMODELLREGIONEN,GEO,Designated climate model regions in Austria intended to be advanced as leading regions for ambitious PV generation and ecological practices.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
961b803c-a36c-4d38-8bc9-0f9b8292c423,83,LANDWIRTSCHAFT,ORGANIZATION,"The agricultural sector, identified as a key player for implementing and benefiting from Agri-PV systems which enable dual land use and increased efficiency.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
1464cae1-a7b9-4f21-a231-9fadd73c01e9,84,ENERGY PERFORMANCE OF BUILDINGS DIRECTIVE,EVENT,"A legal directive of the European Union, as of April 12, 2024, requiring certain energy performance standards (including PV mandates) for buildings.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
ac7b1ad4-4bb9-4e08-a5ee-7fbd8b9086ae,85,PV-ANLAGEN,EVENT,"PV-ANLAGEN refers to the deployment, installation, expansion, and operation of photovoltaic (solar) installations in Austria. These PV systems are a central component of Austria's transition to renewable energy, known as the Energiewende. The integration of photovoltaic installations is considered a significant event within the transformation of Austria's renewables sector, highlighting their essential role in increasing renewable energy production across the country. By harnessing solar power, PV-ANLAGEN contribute substantially to Austria’s commitment to reducing carbon emissions and achieving a more sustainable energy future.","['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,7
463395bd-db6d-4ea1-98e1-32f5d6b65df2,86,PV-FREIFLÄCHENANLAGEN,EVENT,"The implementation of large-scale ground-mounted photovoltaic systems, including regulations and incentives for such installations.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
882a4a6b-fa69-453f-ab3e-0b037cca3c72,87,PV-DACHGÄRTEN,EVENT,A strategy or event referring to the construction of photovoltaic rooftop gardens aimed at ecological benefits and urban greening in Austria.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
b42346e2-4c1a-4c5d-9514-11540e9c29b3,88,GRÜNDACH,EVENT,"The implementation of green roofs, sometimes in combination with PV for mutually reinforcing environmental and energy benefits.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
cb36f4c0-2c41-479e-964b-85e57a725ae2,89,NATUR,GEO,Natural landscapes and environments which are to be protected and integrated into renewable energy planning in Austria.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
8ee78486-ac26-467b-86e0-b8279c4e9af5,90,RAUM,GEO,"Represents spatial planning areas within Austria, crucial for renewable energy infrastructure and building developments.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
075de7f2-8124-432f-a0a7-a07798d0bcae,91,GEBÄUDE,GEO,"Buildings in Austria, subject to new or updated regulations for renewable energy integration, such as PV obligations on new construction and renovations.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,3
44f1d287-3f6a-469c-a6e3-ce4325e88198,92,PARKPLÄTZE,GEO,Parking areas within Austria being considered for mandatory photovoltaic installations to utilize already sealed surfaces for renewable energy.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
a4634738-73da-4fe2-9d1c-f8735d55824f,93,VERTEILERNETZ,ORGANIZATION,"The distribution network for electricity in Austria, key to implementing transparency measures and facilitating grid access for new PV systems.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
e8777a2e-a180-494a-854b-38de1fac5898,94,NETZENTWICKLUNGSPLÄNE,EVENT,Publication and planning events where grid development plans are made available to guide Photovoltaic (PV) growth.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
e7c67856-e1e7-4c0a-8a6f-47e6dce8f1fe,95,REIHENHÄUSER,GEO,"Terraced houses in Austria, now benefiting from regulatory simplification for PV installation.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
9751fdbc-8bd3-4e71-938c-e3b3b8811042,96,EINZELGEBÄUDE,GEO,"Individual buildings in Austria, affected by new guidelines making it easier to mount PV systems.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
3ddfb9ef-1010-4724-9946-dd996f008cc5,97,NEUBAU,EVENT,"Construction of new buildings in Austria, increasingly subject to PV installation mandates.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
d51cf363-72e2-47ee-a719-98e99305dcd8,98,SANIERUNG,EVENT,"Renovation events on buildings in Austria, which now often trigger solar/PV installation requirements.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
e722abff-d5db-411a-86a3-d53e5e3fcc44,99,BIODIVERSITÄT,EVENT,"The process or outcome of enhancing biodiversity, especially through PV design and land use, aligning with national and EU renaturation goals.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
4c138df2-6bf8-4331-8014-ec05a07444f0,100,RENATURIERUNGSZIELE,EVENT,"EU-wide and national restoration goals aiming to enhance biodiversity and natural habitats, with which PV projects must align.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
703831a1-d5eb-4629-8021-d12fbec8e065,101,VERSIEGELTE FLÄCHEN,GEO,"Already-sealed (e.g. paved, built-upon) surfaces in Austria, targeted for renewable energy installations to optimize existing land use.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
983cf6d7-534b-4122-b0a7-2f8b4eaedb73,102,FÖRDERMITTEL,EVENT,The process/event of distributing funding or subsidies to promote the deployment and integration of PV and other renewable technologies.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
