id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
54ecb8ad-507c-4aa8-8f2e-912cab880433,305,SCHULEN,SCHULUNGSSTANDORTE,Schools expand support and transition students to PV industry training facilities.,6.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
7243ca68-9925-4cc7-920c-29fdabf4e206,306,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,KLIMANEUTRALITÄT 2040,The Austrian Photovoltaic Strategy is part of the country's plan to reach its 2040 climate neutrality target.,1.0,42,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
b8918772-e2fb-4dc7-b197-488fcd33a4e9,307,ÖSTERREICHISCHE UNTERNEHMEN,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"Austrian companies are key actors and intended beneficiaries of the Austrian Photovoltaic Strategy, especially regarding solar PV value chains.",7.0,43,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
674c3ed4-3143-4727-a2fc-fb96eb2cd1cb,308,IEA PHOTOVOLTAIC POWER SYSTEMS PROGRAMME (PVPS),INTERNATIONALE ENERGIEAGENTUR (IEA),The PVPS is a specific collaborative project operated under the umbrella of the International Energy Agency.,10.0,4,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
8706ecbe-26bb-4a99-9c60-697fdf18ca7e,309,ÖSTERREICHISCHE UNTERNEHMEN,IEA PHOTOVOLTAIC POWER SYSTEMS PROGRAMME (PVPS),Austrian companies and experts participate in international cooperation through the IEA PVPS program.,6.0,6,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
866b428d-2528-40e3-b384-f9405c676aa5,310,ÖSTERREICH,INTERNATIONALE ENERGIEAGENTUR (IEA),"Austria participates in international energy technology cooperation through the IEA, leveraging global knowledge and practices.",7.0,84,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
62e0c53a-82dc-4120-9eb0-84c71a3f152e,311,STRATEGIEPLAN FÜR ENERGIETECHNOLOGIE (SET-PLAN),EU-RAHMENPROGRAMM,"Both the SET-Plan and the EU Framework Programme provide resources and structure for transnational energy research, often working in complementary ways.",7.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
13669b07-78b6-4a4c-8b22-63240f788d7d,312,CLEAN ENERGY TRANSITION (CET) PARTNERSHIP,EU-RAHMENPROGRAMM,The CET Partnership operates as a multilateral partnership within the EU Framework Programme.,8.0,4,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
4d7bdaea-dc58-4849-876c-d67db1a64c06,313,CLEAN ENERGY TRANSITION (CET) PARTNERSHIP,"FORSCHUNGS-, ENTWICKLUNGS- UND INNOVATIONSPROGRAMME (FEI)",The CET Partnership coordinates and participates in European RD&I programmes (FEI) to drive energy transition.,8.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
ee22e4f0-6ebc-4a93-932e-ea9c637908b0,314,ÖSTERREICH,ENERGIEGEMEINSCHAFTEN,"ÖSTERREICH (Austria) has implemented the concept of ENERGIEGEMEINSCHAFTEN (energy communities) as an innovative model for collaborative photovoltaic (PV) expansion and decentralized energy management. Energy communities are emerging as a new market model gaining traction throughout Austria, actively involving local citizens in the decentralized generation of energy. This approach not only supports the broader adoption of renewable energy sources, particularly solar power through PV systems, but also empowers individuals and communities to participate directly in energy production and management. Through the establishment of these energy communities, Austria is fostering local cooperation, enhancing energy independence, and contributing to a more sustainable and resilient energy system.",15.0,96,"['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'
 '05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']"
c6e2ad35-bfe3-4f00-ab4e-56c7325ccd15,315,ÖSTERREICHISCHE KOORDINATIONSSTELLE FÜR ENERGIEGEMEINSCHAFTEN,ENERGIEGEMEINSCHAFTEN,"The coordination office was created specifically to support the development, information-sharing, and implementation of energy communities in Austria.",9.0,16,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
cb3147e8-c6d2-4b2f-ada4-5113f734abdc,316,ÖSTERREICHISCHE KOORDINATIONSSTELLE FÜR ENERGIEGEMEINSCHAFTEN,ENERGIEBERATUNGSSTELLEN DER BUNDESLÄNDER,The two cooperate to support the rollout and information dissemination for energy communities.,8.0,4,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
122df052-6a7a-4802-9765-8f9e00fb1eb2,317,KLIMA- UND ENERGIEFONDS,ENERGIEGEMEINSCHAFTEN,The Climate and Energy Fund provides the main financial support for the stepwise development of energy communities in Austria.,8.0,28,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
8a3513f5-0de5-47de-8e75-5e0ab0e79c39,318,BUNDESREGIERUNG,NATIONALER FTI-PAKT,"The Austrian Federal Government is the issuer and managing body of the National FTI Pact, which defines key national research priorities.",10.0,6,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
dc984c3b-50ee-4890-a16c-6f69c59d5371,319,NATIONALER FTI-PAKT,KLIMANEUTRALE STADT,The National FTI Pact contains the research focus Klima­neutrale Stadt as one of its strategic pillars.,8.0,4,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
af0d2305-9231-43b0-b8ee-b9eee80c3780,320,NATIONALER FTI-PAKT,MOBILITÄTSWENDE,"The National FTI Pact also includes the research focus area Mobilitätswende, for advancing sustainable mobility solutions.",8.0,4,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
76efa658-24ef-4766-b871-4dac64ade2d1,321,NATIONALER ENERGIE- UND KLIMAPLAN,FTI-SCHWERPUNKT ENERGIEWENDE,The NEKP’s goals are specified and advanced by the FTI focus Energiewende.,9.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
d696f921-e046-4600-8971-180bcc9c99a4,322,ERNEUERBAREN-AUSBAU-GESETZ,ENERGIEGEMEINSCHAFTEN,The Renewable Expansion Act established the legal and promotional framework supporting the creation and rollout of energy communities in Austria.,1.0,19,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
889bfb6b-8039-4854-bc3a-d4d93eda36e8,323,EUROPA,ÖSTERREICH,"Austria (ÖSTERREICH) is a member state of the European Union (EUROPA), with its energy strategies closely aligned with broader European policies. As part of the EU, Austria operates within the wider European regional context for both energy and climate targets, working toward collective goals set by the Union. The country also benefits from European research cooperation, leveraging shared knowledge and innovation to support its national agendas. Through its EU membership, Austria participates actively in shaping and implementing policies that support sustainability, energy transition, and climate action in line with European objectives and frameworks.",8.0,84,"['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750'
 '05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']"
2735f0c9-2568-4701-9b1a-c9a268dd82c9,324,FÖRDERKATEGORIEN,ERNEUERBAREN-AUSBAU-GESETZ,The four funding categories were created under the Renewable Expansion Act to support PV system adoption at different scales.,9.0,6,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
ce8654a1-6f1b-4323-a6e8-7550269125db,325,BUNDESLÄNDER,ENERGIEBERATUNGSSTELLEN DER BUNDESLÄNDER,The federal states of Austria provide and coordinate regional energy advisory offices to assist citizens and energy communities.,9.0,13,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
c6aae388-3af1-486f-bf0e-068e60f05734,326,PV-KREISLAUFWIRTSCHAFT & PRODUKTION,ÖSTERREICHISCHE UNTERNEHMEN,"The circular economy & production approach for PV is a strategic area where Austrian companies are engaged and supported by research, development, and innovation funding.",8.0,5,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
9a41cacc-60de-4362-b6e0-ce13801b3714,327,FTI-AKTIVITÄTEN,ÖSTERREICHISCHE UNTERNEHMEN,National and transnational R&D (FTI) activities directly support Austrian companies participating in solar value chains.,8.0,6,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
8b5fc316-07ee-4f35-9c64-62ca2c1b47e7,328,BILDUNG UND AUSBILDUNG,FTI-AKTIVITÄTEN,"Educational and training programs are directly influenced by R&D activities, facilitating the diffusion of innovation into the energy workforce in Austria.",7.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
810eff60-d841-4112-a051-44dafd4eeede,329,PARTIZIPATION,BÜRGER:INNEN,Citizen participation is a central field of action promoted by Austrian policy to increase local renewable energy generation and autonomy.,9.0,7,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
47848e49-8e84-49a7-b5b3-f2718d74f1ca,330,PV-FORSCHUNG,FTI-SCHWERPUNKT ENERGIEWENDE,"Photovoltaic research is an integral part of the FTI focus on Energiewende, driving technological advances.",9.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
af665f74-4a5f-450b-a3ee-f7eae8aff9d3,331,ÖFFENTLICHES NETZ,ÜBERSCHUSS-EINSPEISEANLAGEN,The public grid is the recipient and technical backbone for integrating surplus electricity from PV installations in Austria.,8.0,2,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
d01e6c58-f5af-470a-9688-566dea5752f1,332,LOKALES LASTMANAGEMENT,PARTIZIPATION,Local load management is promoted as a tool to deepen citizen participation and efficiency in the decentralized energy transition.,1.0,3,['dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']
1f595244-8780-4b73-ba2a-225252bfb586,333,ÖSTERREICH,GEMEINSCHAFTLICHE ERZEUGUNGSANLAGEN,Austria promotes shared generation plants as part of its strategy for renewable energy transition.,6.0,85,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
fff6bef2-37ab-47e0-834b-c5526b5c03b9,334,ÖSTERREICH,PV-ANLAGENBETREIBER:INNEN,PV operators in Austria are encouraged to participate in new energy and flexibility markets.,7.0,84,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
9b094fd4-442c-4282-a9da-26fc06a8892e,335,ÖSTERREICH,BÜRGER:INNEN,General citizens of Austria are empowered by strategies to become active participants in the energy transition.,7.0,87,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
f3d1edaa-065e-4747-9508-3588c9608f27,336,ÖSTERREICH,AKTIVE KUND:INNEN,"Active customers in Austria can now collaborate in energy sharing without establishing a new legal entity, promoting greater engagement in the energy system.",6.0,84,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
db2c41d5-dbd7-4a0f-9c74-d60635e25e21,337,ÖSTERREICH,PHOTOVOLTAIK,Austria views photovoltaic technology as key to its energy transition and growing climate neutrality.,8.0,87,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
f6cabe1b-f71c-4246-bac3-f2b2c36592fc,338,ÖSTERREICH,ENERGIEWENDE,Austria’s entire policy and strategic focus is centered on the energy transition.,9.0,88,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
a1acf518-4c81-4993-83b5-b1e6b3725369,339,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,ENERGIEGEMEINSCHAFTEN,The strategy promotes energy communities as a core instrument for the expansion of renewables in Austria.,7.0,53,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
66d6093c-0c10-42e2-97b0-c63e36dad63a,340,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,GEMEINSCHAFTLICHE ERZEUGUNGSANLAGEN,The strategy sets out policies and frameworks for the further development of shared generation facilities.,6.0,42,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
745717c3-04bc-4856-90f0-019943e6cf4e,341,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,PHOTOVOLTAIK,The document serves as the guideline for all photovoltaic expansion in Austria.,9.0,44,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
dc83daff-aee2-41b0-8434-5ebdb6a6face,342,EUROPÄISCHE KOMMISSION,EUROPÄISCHER GRÜNER DEAL,The European Commission is the author and implementer of the Green Deal.,9.0,11,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
2d72f58e-a9d3-4cd4-9bc7-e34d517d45d5,343,EUROPÄISCHE KOMMISSION,FIT FÜR 55,"The European Commission introduced the ""Fit für 55"" legislative package as a central component of the European Green Deal. The ""Fit für 55"" initiative aims to accelerate emission reduction efforts across the European Union, supporting the EU's commitment to substantially cut greenhouse gas emissions. This package reflects the European Commission's strategy to implement ambitious climate policies and steer the EU towards achieving its climate targets by 2030 and beyond.",16.0,13,"['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']"
16a91568-83ea-478d-a826-cd9dbdac528e,344,EUROPÄISCHER GRÜNER DEAL,FIT FÜR 55,“Fit für 55” is a key legislative pillar of the European Green Deal.,8.0,6,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
c618bc16-f9d2-489c-a04e-cae770590528,345,FIT FÜR 55,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Austria’s photovoltaic policy aligns with the “Fit für 55” EU agenda.,6.0,43,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
04ee5f0f-2e1f-4ada-a715-7be714b884b7,346,ENERGIEGEMEINSCHAFTEN,GEMEINSCHAFTLICHE ERZEUGUNGSANLAGEN,"Both organizations facilitate decentralized production and consumption of renewable energy, often collaborating in shared energy projects.",7.0,17,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
7d4701f9-0af4-4e03-83d1-dd01f31d49e6,347,PV-ANLAGENBETREIBER:INNEN,STROM- UND FLEXIBILITÄTSMÄRKTE,PV system operators are allowed and supported to directly participate in electricity and flexibility markets.,8.0,3,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
d9aa09ec-8cb9-47ff-b433-c9709e766cb0,348,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,ÖSTERREICH,AIT is an Austrian institute contributing research and expertise to the country’s energy transition.,8.0,83,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
f0f0380d-e951-484a-88ff-d7124719fcde,349,TECHNISCHE UNIVERSITÄT WIEN,ÖSTERREICH,TU Wien is a leading Austrian university involved in renewable energy research.,8.0,83,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
ae727950-f47e-40e5-9a94-aeb5698ce6db,350,FORSCHUNGSSTELLE FÜR ENERGIEWIRTSCHAFT (FFE),ÖSTERREICH,FFE provides research and advice on Austria’s electricity and flexibility markets.,8.0,83,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
0dbbd0b5-1e6b-447d-8198-bd38c4e2e4e0,351,BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V.,SOLARPARKS,BNE e.V. is cited as a source for studies on the benefits and biodiversity impact of solar parks.,7.0,5,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
f0765200-5a38-432b-9805-f6b059f161d2,352,BRUSSELS,EUROPÄISCHE KOMMISSION,"Brussels serves as the seat of the European Commission (EUROPÄISCHE KOMMISSION). As the crucial administrative center of the European Union, Brussels hosts key departments and functions of the Commission, where major policies and communications are launched. This includes initiatives such as the EU Green Deal and energy transition communications, which are central to the European Union’s sustainability and climate action agenda. The city’s role as the headquarters of the European Commission underscores its importance in shaping European policy and driving initiatives that affect member states and global affairs.",8.0,11,"['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']"
63bef463-086e-46db-8fee-d8e2a1e99148,353,EUROPÄISCHES PARLAMENT,EUROPÄISCHE KOMMISSION,The European Commission issues policy communications to the European Parliament.,9.0,11,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
21386638-1984-46c7-bb41-8ab62301b7cc,354,EUROPÄISCHER RAT,EUROPÄISCHE KOMMISSION,The European Commission addresses EU energy and climate policy to the European Council.,7.0,11,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
921fbe97-1869-456a-854e-9f3fd4a5092c,355,EUROPEAN ECONOMIC AND SOCIAL COMMITTEE,EUROPÄISCHE KOMMISSION,The European Economic and Social Committee is an institutional recipient of the European Commission's energy and Green Deal strategies.,6.0,10,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
a0aa2432-7a35-4a85-98b6-decef4e59660,356,COMMITTEE OF THE REGIONS,EUROPÄISCHE KOMMISSION,"The Committee of the Regions advises on EU policy implementation, in cooperation with the European Commission.",6.0,10,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
2c7c7511-14d3-4b67-b7f2-3d6e83046d01,357,"BUNDESGESETZ, MIT DEM DAS WOHNUNGSEIGENTUMSGESETZ 2002 GEÄNDERT WIRD (WEG-NOVELLE 2022)",ÖSTERREICH,The WEG-Novelle 2022 is an Austrian federal law facilitating PV and renewables in private properties.,6.0,83,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
9ebf7728-6175-4149-a86e-fd5ed208ad87,358,AKTIONSPLAN NETZANSCHLUSS 2023,E-CONTROL,The action plan on grid connection for renewables was prepared and released by E-Control.,8.0,13,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
0e9520a4-1787-4ae6-b67f-b65e07792521,359,DIGITALISIERUNG DER MARKTKOMMUNIKATION,ÖSTERREICH,Austria is advancing the digitalization of its energy market communications to support PV operators and flexible market participation.,7.0,83,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
45f39abb-e186-4f08-818b-0b1658cd021c,360,ELWOG – ELEKTRIZITÄTSWIRTSCHAFTS- UND -ORGANISATIONSGESETZ,ELWG – ELEKTRIZITÄTSWIRTSCHAFTSGESETZ,ElWOG is the predecessor legislation to ElWG in governing Austria’s electricity sector.,7.0,4,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
bd71076e-b5ea-4b04-a9f4-6a3f3b63df3c,361,STROMBINNENMARKTRICHTLINIE 2019/944 DER EU,ELWG – ELEKTRIZITÄTSWIRTSCHAFTSGESETZ,Austria’s ElWG law incorporates and implements the EU’s Electricity Market Directive of 2019.,8.0,4,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
e575cdec-2805-4492-8212-a100864e18cb,362,ERNEUERBAREN-RICHTLINIE 2018/2001,ELWG – ELEKTRIZITÄTSWIRTSCHAFTSGESETZ,The Austrian electricity market law also reflects key tenets of the EU’s Renewables Directive 2018.,8.0,5,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
56531be8-d176-4567-a03e-1527e852f180,363,PRIVATEN VEREINBARUNG,AKTIVE KUND:INNEN,"In Austria, active customers now collaborate on energy activities based on a private agreement, eliminating the need for a separate legal entity.",1.0,3,['05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']
e1e28638-bd47-4062-a50b-3ff764075a9b,364,ELWOG,STROMBINNENMARKTRICHTLINIE 2019/944,ElWOG was used to implement the requirements of the EU Directive 2019/944 in Austria.,8.0,4,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
54a6ea70-312b-4508-be90-a9dbbe023eb5,365,ELWOG,ERNEUERBAREN-RICHTLINIE 2018/2001,ElWOG served as a basis for the implementation of the EU's Renewable Energy Directive 2018/2001.,7.0,4,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
1a921a10-cdab-4b21-833a-72049110e533,366,EUROPÄISCHE UNION (EU),FIT FÜR 55,The EU published and oversees the Fit für 55 legislative package to achieve climate targets.,9.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
8e9ba404-df81-41a0-a6f9-d250dd7b9ce7,367,EU ÖKODESIGN-RICHTLINIE,EUROPÄISCHES PARLAMENT,The Eco-design Directive was legislated by the European Parliament.,7.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
41e89949-0bc6-4edf-a904-e7038e8a2297,368,EU ÖKODESIGN-RICHTLINIE,EUROPÄISCHER RAT,The Eco-design Directive was legislated by the European Council.,7.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
568337f1-1dfe-4bd4-99cf-f8118739f684,369,BUNDESVERBAND PV AUSTRIA,KLIMA- UND ENERGIEFONDS,Bundesverband PV Austria conducted studies and created guidelines on behalf of the Klima- und Energiefonds.,8.0,21,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
4f1c584a-1ca1-4430-9ac3-a85f682ac2ee,370,"HACKNER, JOHANNES",BUNDESVERBAND PV AUSTRIA,Johannes Hackner authored studies for Bundesverband PV Austria.,7.0,12,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
